0.0,0.0,0.0,-0.0,-0.008,6.279,3.0,0.0,0.0,0.0,0.0,1450.0,0.0,0.0,0.0,8.162,28.719,19.512,19.0,0.0
0.0,0.0,0.0,-0.0,-0.008,6.279,3.0,0.0,0.0,0.0,0.0,1450.0,0.0,0.0,0.0,8.211,30.18,23.256,19.0,0.0
0.0,0.0,0.0,-0.0,-0.008,6.279,3.0,0.225,0.327,0.0,0.0,1458.0,0.0,0.0,0.0,8.211,30.18,8.108,19.0,0.225
0.0,0.0,0.0,-0.0,-0.008,6.279,3.0,0.28,0.504,0.0,0.0,1462.0,0.0,0.0,0.0,8.187,29.206,21.429,19.0,0.28
0.0,0.0,0.0,-0.0,-0.008,6.279,3.0,0.28,0.644,0.0,0.0,1465.0,0.0,0.0,0.0,8.162,29.206,15.385,19.0,0.28
0.0,0.0,0.0,-0.0,-0.008,6.279,3.0,0.388,0.935,0.0,0.0,1473.0,0.0,0.0,0.0,8.138,30.18,19.512,19.0,0.388
0.0,0.0,0.0,-0.0,-0.008,6.279,3.0,0.388,1.129,0.0,0.0,1478.0,0.0,0.0,0.0,8.138,30.18,20.93,19.0,0.388
0.0,0.0,0.0,-0.0,-0.008,6.279,3.0,0.388,1.304,0.0,0.0,1482.0,0.0,0.0,0.0,8.138,29.693,17.5,19.0,0.388
0.0,0.0,0.0,-0.0,-0.008,6.279,3.0,0.442,1.574,0.0,0.0,1489.0,0.0,0.0,0.0,8.138,29.693,19.512,19.0,0.442
0.0,0.0,0.0,0.0,-0.008,6.279,3.0,0.605,1.984,0.001,2.93,1499.0,0.326,0.0,0.0,8.162,29.693,13.514,19.0,0.605
0.056,-0.0,0.0,0.0,-0.011,6.279,3.0,0.768,2.271,0.064,128.912,1506.0,14.324,0.563,0.0,8.113,29.206,20.0,19.0,0.768
0.075,-0.0,0.0,0.001,-0.009,6.278,3.0,0.768,2.427,0.235,469.002,1510.0,52.111,0.188,0.0,8.113,29.693,13.158,19.0,0.768
0.056,-0.0,0.0,0.002,-0.013,6.278,3.0,0.768,2.745,0.189,378.664,1518.0,42.074,-0.189,0.0,8.089,30.667,19.048,19.0,0.768
0.106,-0.001,0.0,0.003,-0.012,6.276,3.0,0.768,2.812,0.156,312.381,1519.0,34.709,0.5,0.0,7.991,28.232,17.949,19.0,0.768
0.151,-0.001,0.0,0.007,-0.02,6.275,3.0,0.768,2.876,0.3,598.876,1521.0,66.542,0.448,0.0,7.967,28.719,12.821,19.0,0.768
0.234,-0.002,0.0,0.006,-0.018,6.272,3.0,0.768,2.47,0.77,1539.835,1511.0,171.093,0.83,0.0,8.138,29.693,19.512,19.0,0.768
0.296,-0.003,0.0,0.005,-0.015,6.269,3.0,0.768,2.603,0.685,1368.203,1514.0,152.023,0.619,0.0,8.162,29.693,13.158,19.0,0.768
0.357,-0.004,0.0,0.007,-0.013,6.265,3.0,0.768,2.705,0.527,1053.658,1517.0,117.073,0.608,0.0,8.04,29.693,13.158,19.0,0.768
0.432,-0.005,0.0,0.008,-0.015,6.263,3.0,0.768,2.456,0.752,1502.058,1510.0,166.895,0.753,0.0,8.162,29.206,17.073,19.0,0.768
0.488,-0.007,0.0,0.01,-0.014,6.259,3.0,0.768,2.17,1.032,2062.504,1503.0,229.167,0.563,0.0,8.089,29.693,10.811,19.0,0.768
0.565,-0.009,0.0,0.005,-0.013,6.255,3.0,0.768,2.404,0.758,1515.747,1509.0,168.416,0.766,0.0,8.162,29.206,17.5,19.0,0.768
0.64,-0.011,0.0,0.009,-0.015,6.251,3.0,0.768,2.418,0.751,1500.031,1509.0,166.67,0.751,0.0,8.089,29.206,17.949,19.0,0.768
0.729,-0.014,0.0,0.015,-0.016,6.25,3.0,0.768,2.271,0.821,1640.625,1506.0,182.292,0.891,0.0,8.113,28.719,12.821,19.0,0.768
0.805,-0.017,0.0,0.012,-0.015,6.247,3.0,0.768,2.3,0.754,1506.134,1507.0,167.348,0.763,0.0,8.162,29.693,15.385,19.0,0.768
0.88,-0.02,0.0,0.014,-0.014,6.245,3.0,0.768,2.311,0.751,1500.024,1507.0,166.669,0.751,0.0,8.016,30.18,13.158,19.0,0.768
0.952,-0.019,0.0,0.025,-0.014,0.009,3.0,0.768,2.286,0.737,1472.168,1506.0,163.574,0.723,0.0,8.016,29.206,15.385,19.0,0.768
1.025,-0.012,0.0,0.028,-0.014,0.103,3.0,0.768,2.292,0.739,1476.454,1506.0,164.05,0.727,0.0,8.089,29.206,15.385,19.0,0.768
1.122,0.003,0.0,0.015,-0.015,0.154,3.0,0.768,2.415,0.621,1242.095,1509.0,138.011,0.985,0.0,8.089,29.693,17.073,19.0,0.768
