-1.841,-0.119,0.0,0.009,-0.105,0.699,3.0,0.0,0.0,0.0,0.0,1450.0,0.0,0.0,0.0,7.967,28.719,25.0,19.0,0.0
-1.841,-0.119,0.0,0.009,-0.105,0.699,3.0,0.0,0.0,0.0,0.0,1450.0,0.0,0.0,0.0,7.918,28.719,20.93,19.0,0.0
-1.841,-0.119,0.0,0.009,-0.105,0.699,3.0,0.0,0.0,0.0,0.0,1450.0,0.0,0.0,0.0,7.918,29.206,10.811,19.0,0.0
-1.841,-0.119,0.0,0.009,-0.105,0.699,3.0,0.0,0.0,0.0,0.0,1450.0,0.0,0.0,0.0,7.918,30.18,13.158,19.0,0.0
-1.841,-0.119,0.0,0.009,-0.105,0.699,3.0,0.0,0.0,0.0,0.0,1450.0,0.0,0.0,0.0,7.942,29.206,19.512,19.0,0.0
-1.841,-0.119,0.0,0.009,-0.105,0.699,3.0,0.0,0.0,0.0,0.0,1450.0,0.0,0.0,0.0,7.967,29.206,19.048,19.0,0.0
-1.841,-0.119,0.0,0.009,-0.105,0.699,3.0,0.0,0.0,0.0,0.0,1450.0,0.0,0.0,0.0,7.893,28.719,15.385,19.0,0.0
-1.841,-0.119,0.0,0.009,-0.105,0.699,3.0,0.0,0.0,0.0,0.0,1450.0,0.0,0.0,0.0,7.918,28.719,21.429,19.0,0.0
-1.841,-0.119,0.0,0.009,-0.105,0.699,3.0,0.0,0.0,0.0,0.0,1450.0,0.0,0.0,0.0,7.893,27.745,8.333,19.0,0.0
-1.841,-0.119,0.0,0.009,-0.105,0.699,3.0,0.0,0.0,0.0,0.0,1450.0,0.0,0.0,0.0,7.942,29.206,19.048,19.0,0.0
-1.841,-0.119,0.0,0.009,-0.105,0.699,3.0,0.0,0.0,0.0,0.0,1450.0,0.0,0.0,0.0,7.893,29.693,15.385,19.0,0.0
-1.841,-0.119,0.0,0.009,-0.105,0.699,3.0,0.0,0.0,0.0,0.0,1450.0,0.0,0.0,0.0,7.942,28.719,12.821,19.0,0.0
-1.841,-0.119,0.0,0.009,-0.105,0.699,3.0,0.0,0.0,0.0,0.0,1450.0,0.0,0.0,0.0,7.918,29.206,17.5,19.0,0.0
-1.841,-0.119,0.0,0.009,-0.105,0.699,3.0,0.0,0.0,0.0,0.0,1450.0,0.0,0.0,0.0,7.893,27.745,13.158,19.0,0.0
-1.841,-0.119,0.0,0.009,-0.105,0.699,3.0,0.0,0.0,0.0,0.0,1450.0,0.0,0.0,0.0,7.967,29.206,12.821,19.0,0.0
-1.841,-0.119,0.0,0.009,-0.105,0.699,3.0,0.0,0.0,0.0,0.0,1450.0,0.0,0.0,0.0,7.893,29.693,13.158,19.0,0.0
-1.841,-0.119,0.0,0.009,-0.105,0.699,3.0,0.0,0.0,0.0,0.0,1450.0,0.0,0.0,0.0,7.918,29.206,19.512,19.0,0.0
-1.841,-0.119,0.0,0.009,-0.105,0.699,3.0,0.0,0.0,0.0,0.0,1450.0,0.0,0.0,0.0,7.991,29.206,12.821,19.0,0.0
-1.841,-0.119,0.0,0.009,-0.105,0.699,3.0,0.0,0.0,0.0,0.0,1450.0,0.0,0.0,0.0,7.991,29.206,10.811,19.0,0.0
-1.841,-0.119,0.0,0.009,-0.105,0.699,3.0,0.0,0.0,0.0,0.0,1450.0,0.0,0.0,0.0,7.918,28.719,15.385,19.0,0.0
-1.841,-0.119,0.0,0.009,-0.105,0.699,3.0,0.0,0.0,0.0,0.0,1450.0,0.0,0.0,0.0,7.991,27.745,12.821,19.0,0.0
-1.841,-0.119,0.0,0.009,-0.105,0.699,3.0,0.0,0.0,0.0,0.0,1450.0,0.0,0.0,0.0,7.967,28.232,21.429,19.0,0.0
-1.841,-0.119,0.0,0.009,-0.105,0.699,3.0,0.0,0.0,0.0,0.0,1450.0,0.0,0.0,0.0,7.893,28.232,17.5,19.0,0.0
-1.841,-0.119,0.0,0.009,-0.105,0.699,3.0,0.0,0.0,0.0,0.0,1450.0,0.0,0.0,0.0,7.918,28.719,21.429,19.0,0.0
-1.841,-0.119,0.0,0.009,-0.105,0.699,3.0,0.0,0.0,0.0,0.0,1450.0,0.0,0.0,0.0,7.942,29.693,26.667,19.0,0.0
-1.841,-0.119,0.0,0.009,-0.105,0.699,3.0,0.0,0.0,0.0,0.0,1450.0,0.0,0.0,0.0,7.893,28.232,12.821,19.0,0.0
-1.841,-0.119,0.0,0.009,-0.105,0.699,3.0,0.0,0.0,0.0,0.0,1450.0,0.0,0.0,0.0,7.918,29.693,19.512,19.0,0.0
-1.841,-0.119,0.0,0.009,-0.105,0.699,3.0,0.0,0.0,0.0,0.0,1450.0,0.0,0.0,0.0,7.918,27.745,15.385,19.0,0.0
