0.0,0.0,0.0,0.001,0.001,0.001,3.0,0.0,0.0,0.0,0.0,1450.0,0.0,0.0,0.0,8.162,29.206,15.0,19.0,0.0
0.0,0.0,0.0,0.001,0.001,0.001,3.0,0.0,0.0,0.0,0.0,1450.0,0.0,0.0,0.0,8.138,30.18,15.385,19.0,0.0
0.0,0.0,0.0,0.001,0.001,0.001,3.0,0.0,0.0,0.0,0.0,1450.0,0.0,0.0,0.0,8.113,31.154,13.158,19.0,0.0
0.0,0.0,0.0,0.001,0.001,0.001,3.0,0.0,0.0,0.0,0.0,1450.0,0.0,0.0,0.0,8.138,29.206,17.073,19.0,0.0
0.0,0.0,0.0,0.001,0.001,0.001,3.0,0.0,0.0,0.0,0.0,1450.0,0.0,0.0,0.0,8.113,31.154,10.811,19.0,0.0
0.0,0.0,0.0,0.001,0.001,0.001,3.0,0.0,0.0,0.0,0.0,1450.0,0.0,0.0,0.0,8.138,30.18,17.5,19.0,0.0
0.0,0.0,0.0,0.001,0.001,0.001,3.0,0.0,0.0,0.0,0.0,1450.0,0.0,0.0,0.0,8.236,30.667,12.821,19.0,0.0
0.0,0.0,0.0,0.001,0.001,0.001,3.0,0.0,0.0,0.0,0.0,1450.0,0.0,0.0,0.0,8.113,29.693,15.385,19.0,0.0
0.0,0.0,0.0,0.001,0.001,0.001,3.0,0.0,0.0,0.0,0.0,1450.0,0.0,0.0,0.0,8.138,30.18,15.385,19.0,0.0
0.0,0.0,0.0,0.001,0.001,0.001,3.0,0.0,0.0,0.0,0.0,1450.0,0.0,0.0,0.0,8.138,29.206,12.821,19.0,0.0
0.0,0.0,0.0,0.001,0.001,0.001,3.0,0.0,0.0,0.0,0.0,1450.0,0.0,0.0,0.0,8.187,30.18,10.811,19.0,0.0
0.0,0.0,0.0,0.001,0.001,0.001,3.0,0.0,0.0,0.0,0.0,1450.0,0.0,0.0,0.0,8.162,30.18,17.5,19.0,0.0
0.0,0.0,0.0,0.001,0.001,0.001,3.0,0.0,0.0,0.0,0.0,1450.0,0.0,0.0,0.0,8.113,29.693,17.073,19.0,0.0
0.0,0.0,0.0,0.001,0.001,0.001,3.0,0.0,0.0,0.0,0.0,1450.0,0.0,0.0,0.0,8.138,29.206,13.158,19.0,0.0
0.0,0.0,0.0,0.001,0.001,0.001,3.0,0.0,0.0,0.0,0.0,1450.0,0.0,0.0,0.0,8.187,28.719,17.5,19.0,0.0
0.0,0.0,0.0,0.001,0.001,0.001,3.0,0.0,0.0,0.0,0.0,1450.0,0.0,0.0,0.0,8.138,29.693,13.158,19.0,0.0
0.0,0.0,0.0,0.001,0.001,0.001,3.0,0.0,0.0,0.0,0.0,1450.0,0.0,0.0,0.0,8.187,29.693,15.0,19.0,0.0
0.0,0.0,0.0,0.001,0.001,0.001,3.0,0.0,0.0,0.0,0.0,1450.0,0.0,0.0,0.0,8.162,29.693,13.158,19.0,0.0
0.0,0.0,0.0,0.001,0.001,0.001,3.0,0.0,0.0,0.0,0.0,1450.0,0.0,0.0,0.0,8.187,29.206,12.821,19.0,0.0
0.0,0.0,0.0,0.001,0.001,0.001,3.0,0.0,0.0,0.0,0.0,1450.0,0.0,0.0,0.0,8.138,29.206,10.811,19.0,0.0
0.0,0.0,0.0,0.001,0.001,0.001,3.0,0.0,0.0,0.0,0.0,1450.0,0.0,0.0,0.0,8.187,29.206,17.5,19.0,0.0
0.0,0.0,0.0,0.001,0.001,0.001,3.0,0.0,0.0,0.0,0.0,1450.0,0.0,0.0,0.0,8.138,29.206,10.811,19.0,0.0
0.0,0.0,0.0,0.001,0.001,0.001,3.0,0.0,0.0,0.0,0.0,1450.0,0.0,0.0,0.0,8.162,29.206,19.048,19.0,0.0
0.0,0.0,0.0,0.001,0.001,0.001,3.0,0.0,0.0,0.0,0.0,1450.0,0.0,0.0,0.0,8.138,29.693,13.158,19.0,0.0
0.0,0.0,0.0,0.001,0.001,0.001,3.0,0.0,0.0,0.0,0.0,1450.0,0.0,0.0,0.0,8.187,30.18,15.385,19.0,0.0
0.0,0.0,0.0,0.001,0.001,0.001,3.0,0.0,0.0,0.0,0.0,1450.0,0.0,0.0,0.0,8.162,29.206,20.93,19.0,0.0
0.0,0.0,0.0,0.001,0.001,0.001,3.0,0.0,0.0,0.0,0.0,1450.0,0.0,0.0,0.0,8.187,30.667,13.514,19.0,0.0
0.0,0.0,0.0,0.001,0.001,0.001,3.0,0.0,0.0,0.0,0.0,1450.0,0.0,0.0,0.0,8.187,29.693,19.048,19.0,0.0
0.0,0.0,0.0,0.001,0.001,0.001,3.0,0.0,0.0,0.0,0.0,1450.0,0.0,0.0,0.0,8.113,28.719,19.512,19.0,0.0
0.0,0.0,0.0,0.001,0.001,0.001,3.0,0.0,0.0,0.0,0.0,1450.0,0.0,0.0,0.0,8.211,28.719,17.5,19.0,0.0
0.0,0.0,0.0,0.001,0.001,0.001,3.0,0.0,0.0,0.0,0.0,1450.0,0.0,0.0,0.0,8.089,29.206,15.0,19.0,0.0
0.0,0.0,0.0,0.001,0.001,0.001,3.0,0.0,0.0,0.0,0.0,1450.0,0.0,0.0,0.0,8.113,29.693,17.5,19.0,0.0
0.0,0.0,0.0,0.001,0.001,0.001,3.0,0.0,0.0,0.0,0.0,1450.0,0.0,0.0,0.0,8.162,30.18,17.073,19.0,0.0
0.0,0.0,0.0,0.001,0.001,0.001,3.0,0.0,0.0,0.0,0.0,1450.0,0.0,0.0,0.0,8.113,29.206,17.5,19.0,0.0
0.0,0.0,0.0,0.001,0.001,0.001,3.0,0.0,0.0,0.0,0.0,1450.0,0.0,0.0,0.0,8.162,30.667,19.512,19.0,0.0
0.0,0.0,0.0,0.001,0.001,0.001,3.0,0.0,0.0,0.0,0.0,1450.0,0.0,0.0,0.0,8.113,29.206,17.5,19.0,0.0
0.0,0.0,0.0,0.001,0.001,0.001,3.0,0.0,0.0,0.0,0.0,1450.0,0.0,0.0,0.0,8.138,29.693,27.907,19.0,0.0
0.0,0.0,0.0,0.001,0.001,0.001,3.0,0.0,0.0,0.0,0.0,1450.0,0.0,0.0,0.0,8.211,29.206,25.0,19.0,0.0
0.0,0.0,0.0,0.001,0.001,0.001,3.0,0.0,0.0,0.0,0.0,1450.0,0.0,0.0,0.0,8.211,29.206,23.256,19.0,0.0
0.0,0.0,0.0,0.001,0.001,0.001,3.0,0.0,0.0,0.0,0.0,1450.0,0.0,0.0,0.0,8.284,30.18,20.93,19.0,0.0
0.0,0.0,0.0,0.001,0.001,0.001,3.0,0.0,0.0,0.0,0.0,1450.0,0.0,0.0,0.0,8.162,29.693,21.429,19.0,0.0
0.0,0.0,0.0,0.001,0.001,0.001,3.0,0.0,0.0,0.0,0.0,1450.0,0.0,0.0,0.0,8.113,30.18,19.512,19.0,0.0
0.0,0.0,0.0,0.001,0.001,0.001,3.0,0.0,0.0,0.0,0.0,1450.0,0.0,0.0,0.0,8.138,29.693,17.073,19.0,0.0
0.0,0.0,0.0,0.001,0.001,0.001,3.0,0.0,0.0,0.0,0.0,1450.0,0.0,0.0,0.0,8.113,29.206,19.512,19.0,0.0
0.0,0.0,0.0,0.001,0.001,0.001,3.0,0.0,0.0,0.0,0.0,1450.0,0.0,0.0,0.0,8.138,30.18,17.073,19.0,0.0
0.0,0.0,0.0,0.001,0.001,0.001,3.0,0.0,0.0,0.0,0.0,1450.0,0.0,0.0,0.0,8.113,29.693,15.385,19.0,0.0
0.0,0.0,0.0,0.001,0.001,0.001,3.0,0.0,0.0,0.0,0.0,1450.0,0.0,0.0,0.0,8.113,29.693,12.821,19.0,0.0
0.0,0.0,0.0,0.001,0.001,0.001,3.0,0.0,0.0,0.0,0.0,1450.0,0.0,0.0,0.0,8.113,29.693,17.5,19.0,0.0
0.0,0.0,0.0,0.001,0.001,0.001,3.0,0.0,0.0,0.0,0.0,1450.0,0.0,0.0,0.0,8.113,29.693,13.158,19.0,0.0
0.0,0.0,0.0,0.001,0.001,0.001,3.0,0.0,0.0,0.0,0.0,1450.0,0.0,0.0,0.0,8.113,29.206,19.048,19.0,0.0
0.0,0.0,0.0,0.001,0.001,0.001,3.0,0.0,0.0,0.0,0.0,1450.0,0.0,0.0,0.0,8.113,29.206,17.5,19.0,0.0
0.0,0.0,0.0,0.001,0.001,0.001,3.0,0.0,0.0,0.0,0.0,1450.0,0.0,0.0,0.0,8.162,29.693,15.789,19.0,0.0
0.0,0.0,0.0,0.001,0.001,0.001,3.0,0.0,0.0,0.0,0.0,1450.0,0.0,0.0,0.0,8.113,29.693,15.385,19.0,0.0
0.0,0.0,0.0,0.001,0.002,0.001,3.0,0.0,0.0,0.0,0.0,1450.0,0.0,0.0,0.0,8.113,28.719,15.385,19.0,0.0
0.0,0.0,0.0,0.001,0.002,6.281,3.0,0.0,0.0,0.0,0.0,1450.0,0.0,0.0,0.0,8.162,29.206,15.385,19.0,0.0
0.0,0.0,0.0,0.002,0.001,0.001,3.0,0.0,0.0,0.0,0.0,1450.0,0.0,0.0,0.0,8.065,29.693,10.811,19.0,0.0
0.0,0.0,0.0,0.003,0.002,0.01,3.0,0.0,0.0,0.0,0.0,1450.0,0.0,0.0,0.0,8.04,29.693,19.048,19.0,0.0
0.0,0.0,0.0,0.004,0.002,6.282,3.0,0.0,0.0,0.0,0.0,1450.0,0.0,0.0,0.0,8.04,29.693,8.333,19.0,0.0
0.0,0.0,0.0,0.006,0.001,0.014,3.0,0.0,0.0,0.0,0.0,1450.0,0.0,0.0,0.0,8.065,28.719,15.0,19.0,0.0
0.0,0.0,0.0,0.005,0.002,0.002,3.0,0.0,0.0,0.0,0.0,1450.0,0.0,0.0,0.0,8.113,30.667,17.5,19.0,0.0
0.0,0.0,0.0,0.003,0.002,0.003,3.0,0.0,0.0,0.0,0.0,1450.0,0.0,0.0,0.0,8.162,29.206,12.821,19.0,0.0
0.0,0.0,0.0,0.003,0.002,0.003,3.0,0.0,0.0,0.0,0.0,1450.0,0.0,0.0,0.0,8.113,30.18,17.5,19.0,0.0
0.0,0.0,0.0,0.003,0.002,0.003,3.0,0.0,0.0,0.0,0.0,1450.0,0.0,0.0,0.0,8.113,30.18,8.333,19.0,0.0
0.0,0.0,0.0,0.003,0.002,0.003,3.0,0.0,0.0,0.0,0.0,1450.0,0.0,0.0,0.0,8.138,28.719,12.821,19.0,0.0
0.0,0.0,0.0,0.003,0.002,0.003,3.0,0.0,0.0,0.0,0.0,1450.0,0.0,0.0,0.0,8.138,29.693,17.5,19.0,0.0
0.0,0.0,0.0,0.003,0.002,0.003,3.0,0.0,0.0,0.0,0.0,1450.0,0.0,0.0,0.0,8.138,29.693,13.158,19.0,0.0
0.0,0.0,0.0,0.002,0.002,0.003,3.0,0.0,0.0,0.0,0.0,1450.0,0.0,0.0,0.0,8.162,30.18,21.429,19.0,0.0
0.0,0.0,0.0,0.002,0.002,0.003,3.0,0.0,0.0,0.0,0.0,1450.0,0.0,0.0,0.0,8.138,28.232,12.821,19.0,0.0
0.0,0.0,0.0,0.002,0.002,0.003,3.0,0.0,0.0,0.0,0.0,1450.0,0.0,0.0,0.0,8.089,29.693,15.385,19.0,0.0
0.0,0.0,0.0,0.002,0.002,0.003,3.0,0.0,0.0,0.0,0.0,1450.0,0.0,0.0,0.0,8.138,29.693,17.073,19.0,0.0
0.0,0.0,0.0,0.002,0.002,0.003,3.0,0.0,0.0,0.0,0.0,1450.0,0.0,0.0,0.0,8.138,29.693,17.5,19.0,0.0
0.0,0.0,0.0,0.002,0.002,0.003,3.0,0.0,0.0,0.0,0.0,1450.0,0.0,0.0,0.0,8.089,29.693,17.5,19.0,0.0
0.0,0.0,0.0,0.002,0.002,0.003,3.0,0.0,0.0,0.0,0.0,1450.0,0.0,0.0,0.0,8.187,30.18,12.821,19.0,0.0
0.0,0.0,0.0,0.002,0.002,0.003,3.0,0.0,0.0,0.0,0.0,1450.0,0.0,0.0,0.0,8.113,30.18,13.158,19.0,0.0
0.0,0.0,0.0,0.002,0.002,0.003,3.0,0.0,0.0,0.0,0.0,1450.0,0.0,0.0,0.0,8.162,28.719,13.158,19.0,0.0
0.0,0.0,0.0,0.002,0.002,0.003,3.0,0.0,0.0,0.0,0.0,1450.0,0.0,0.0,0.0,8.162,30.667,17.073,19.0,0.0
0.0,0.0,0.0,0.002,0.002,0.003,3.0,0.0,0.0,0.0,0.0,1450.0,0.0,0.0,0.0,8.113,28.719,13.158,19.0,0.0
0.0,0.0,0.0,0.002,0.002,0.003,3.0,0.0,0.0,0.0,0.0,1450.0,0.0,0.0,0.0,8.187,29.206,17.5,19.0,0.0
0.0,0.0,0.0,0.002,0.002,0.003,3.0,0.0,0.0,0.0,0.0,1450.0,0.0,0.0,0.0,8.113,29.206,17.073,19.0,0.0
0.0,0.0,0.0,0.002,0.002,0.003,3.0,0.0,0.0,0.0,0.0,1450.0,0.0,0.0,0.0,8.187,29.693,15.385,19.0,0.0
0.0,0.0,0.0,0.002,0.002,0.003,3.0,0.0,0.0,0.0,0.0,1450.0,0.0,0.0,0.0,8.187,29.206,17.5,19.0,0.0
0.0,0.0,0.0,0.002,0.002,0.003,3.0,0.0,0.0,0.0,0.0,1450.0,0.0,0.0,0.0,8.138,29.693,10.811,19.0,0.0
0.0,0.0,0.0,0.002,0.002,0.003,3.0,0.0,0.0,0.0,0.0,1450.0,0.0,0.0,0.0,8.162,30.667,21.429,19.0,0.0
0.0,0.0,0.0,0.002,0.002,0.003,3.0,0.0,0.0,0.0,0.0,1450.0,0.0,0.0,0.0,8.162,30.18,17.5,19.0,0.0
0.0,0.0,0.0,0.002,0.002,0.003,3.0,0.225,0.315,0.0,0.0,1457.0,0.0,0.0,0.0,8.138,29.693,15.385,19.0,0.225
0.0,0.0,0.0,0.002,0.002,0.003,3.0,0.442,0.732,0.0,0.0,1468.0,0.0,0.0,0.0,8.113,28.719,19.512,19.0,0.442
0.0,0.0,0.0,0.002,0.002,0.003,3.0,0.876,1.583,0.0,0.0,1489.0,0.0,0.0,0.0,8.113,29.693,21.951,19.0,0.876
0.0,0.0,0.0,0.002,0.002,0.003,3.0,0.931,2.053,0.0,0.0,1500.0,0.0,0.0,0.0,8.138,29.206,15.385,19.0,0.931
0.0,0.0,0.0,0.002,0.002,0.003,3.0,0.931,2.518,0.0,0.0,1512.0,0.0,0.0,0.0,8.113,28.719,21.429,19.0,0.931
0.0,0.0,0.0,0.002,-0.0,0.003,3.0,0.931,2.525,0.422,843.75,1512.0,93.75,0.0,0.0,8.065,29.693,19.512,19.0,0.931
0.03,0.0,0.0,-0.0,-0.0,0.003,3.0,0.931,2.687,0.526,1050.476,1516.0,116.72,0.301,0.0,8.138,29.206,23.256,19.0,0.931
0.08,0.0,0.0,0.0,-0.01,0.005,3.0,0.931,2.877,0.623,1246.143,1521.0,138.46,0.496,0.0,7.991,29.206,19.048,19.0,0.931
0.141,0.001,0.0,0.001,-0.011,0.005,3.0,0.931,3.028,0.612,1223.618,1525.0,135.958,0.612,0.0,8.089,29.206,10.811,19.0,0.931
0.218,0.001,0.0,0.002,-0.012,0.006,3.0,0.931,2.954,0.756,1511.179,1523.0,167.909,0.773,0.0,8.016,30.18,15.385,19.0,0.931
0.359,0.002,0.0,0.007,-0.015,0.005,3.0,0.931,2.691,1.079,2156.272,1516.0,239.586,1.407,0.0,7.991,29.693,13.158,19.0,0.931
0.441,0.002,0.0,-0.001,-0.014,0.004,3.0,0.931,2.925,0.786,1571.594,1522.0,174.622,0.822,0.0,8.113,28.719,19.048,19.0,0.931
0.502,0.003,0.0,0.002,-0.012,0.007,3.0,0.714,2.288,1.053,2103.795,1506.0,233.755,0.604,0.0,8.162,28.719,13.158,19.0,0.714
0.612,0.003,0.0,0.007,-0.008,0.007,3.0,0.605,2.037,0.928,1853.921,1500.0,205.991,1.105,0.0,8.113,29.206,15.385,19.0,0.605
0.671,0.004,0.0,0.004,-0.009,0.007,3.0,0.605,1.738,1.044,2086.629,1493.0,231.848,0.587,0.0,8.187,30.18,8.108,19.0,0.605
0.76,0.005,0.0,0.003,-0.01,0.009,3.0,0.605,1.447,1.197,2391.771,1485.0,265.752,0.892,0.0,8.187,30.18,17.5,19.0,0.605
0.817,0.005,0.0,0.008,-0.011,0.008,3.0,0.605,1.958,0.518,1034.733,1498.0,114.97,0.57,0.0,8.138,28.719,15.385,19.0,0.605
0.917,0.006,0.0,-0.001,-0.012,0.009,3.0,0.605,1.143,1.251,2500.136,1478.0,277.793,1.001,0.0,8.138,29.693,15.0,19.0,0.605
0.956,0.006,0.0,0.001,-0.025,0.011,3.0,0.605,1.309,0.943,1885.742,1482.0,209.527,0.386,0.0,8.187,29.206,19.512,19.0,0.605
0.987,0.007,0.0,0.006,-0.017,0.011,3.0,0.605,1.381,0.908,1815.318,1484.0,201.702,0.316,0.0,8.138,30.18,15.385,19.0,0.605
1.052,0.007,0.0,0.004,0.002,0.01,3.0,0.605,1.91,0.349,698.497,1497.0,77.611,0.647,0.0,8.113,28.719,12.821,19.0,0.605
1.107,0.008,0.0,0.002,0.0,0.01,3.0,0.605,1.932,0.325,649.608,1497.0,72.179,0.55,0.0,8.138,29.206,15.385,19.0,0.605
1.175,0.009,0.0,0.0,0.004,0.011,3.0,0.605,1.534,0.734,1467.381,1488.0,163.042,0.685,0.0,8.162,29.206,15.385,19.0,0.605
